filename_video,frame_nomor,x1,y1,x2,y2,label_object,speed_ground_truth
std_VID_20251201_160045.mp4,364,294,216,896,649,MOTOR,16
std_VID_20251201_160045.mp4,364,75,198,245,601,TIDAK PAKAI HELM,15
std_VID_20251201_160045.mp4,392,575,187,1741,576,PAKAI HELM,10
std_VID_20251201_160045.mp4,392,105,210,321,634,PAKAI HELM,16
std_VID_20251201_160045.mp4,392,351,193,1060,604,PAKAI HELM,14
std_VID_20251201_160045.mp4,392,108,217,341,665,MOTOR,24
std_VID_20251201_160045.mp4,392,562,203,1715,622,MOTOR,10
std_VID_20251201_160045.mp4,392,24,230,86,703,MOTOR,15
std_VID_20251201_160045.mp4,392,61,221,192,674,MOTOR,14
std_VID_20251201_160045.mp4,392,363,211,1095,637,MOTOR,16
std_VID_20251201_160045.mp4,392,20,193,85,629,TIDAK PAKAI HELM,15
std_VID_20251201_160045.mp4,420,518,190,1563,581,PAKAI HELM,10
std_VID_20251201_160045.mp4,420,355,195,1080,594,PAKAI HELM,15
std_VID_20251201_160045.mp4,420,508,204,1541,623,MOTOR,10
std_VID_20251201_160045.mp4,420,17,231,70,700,MOTOR,16
std_VID_20251201_160045.mp4,420,106,222,324,672,MOTOR,23
std_VID_20251201_160045.mp4,420,362,214,1095,649,MOTOR,115
std_VID_20251201_160045.mp4,448,419,192,1277,583,PAKAI HELM,10
std_VID_20251201_160045.mp4,448,70,206,228,653,PAKAI HELM,14
std_VID_20251201_160045.mp4,448,110,229,320,678,PAKAI HELM,21
std_VID_20251201_160045.mp4,448,272,196,835,599,PAKAI HELM,14
std_VID_20251201_160045.mp4,448,413,210,1246,635,MOTOR,12
std_VID_20251201_160045.mp4,448,53,225,180,683,MOTOR,10
std_VID_20251201_160045.mp4,448,113,217,360,665,MOTOR,18
std_VID_20251201_160045.mp4,448,287,209,900,686,MOTOR,16
std_VID_20251201_160045.mp4,476,293,195,893,596,PAKAI HELM,13
std_VID_20251201_160045.mp4,476,121,220,384,674,MOTOR,12
std_VID_20251201_160045.mp4,476,72,220,232,672,MOTOR,21
std_VID_20251201_160045.mp4,476,314,217,951,668,MOTOR,15
std_VID_20251201_160045.mp4,476,143,200,439,614,PAKAI HELM,16
std_VID_20251201_160045.mp4,56,11,245,44,751,MOTOR,12
std_VID_20251201_160045.mp4,84,552,258,1647,715,MOTOR,20
std_VID_20251201_160105.mp4,112,624,193,1903,602,MOTOR,20
std_VID_20251201_160105.mp4,112,-5,230,5,691,MOTOR,10
std_VID_20251201_160105.mp4,140,440,206,1334,610,MOTOR,25
std_VID_20251201_160105.mp4,140,871,382,885,397,PAKAI HELM,26
std_VID_20251201_160105.mp4,28,335,204,1016,620,PAKAI HELM,25
std_VID_20251201_160105.mp4,28,62,238,171,686,PAKAI HELM,26
std_VID_20251201_160105.mp4,28,407,201,1231,612,PAKAI HELM,26
std_VID_20251201_160105.mp4,28,406,218,1235,671,MOTOR,25
std_VID_20251201_160105.mp4,28,63,215,199,660,MOTOR,26
std_VID_20251201_160105.mp4,28,336,216,1027,649,MOTOR,25
std_VID_20251201_160105.mp4,56,364,164,1120,503,PAKAI HELM,26
std_VID_20251201_160105.mp4,56,435,285,1319,868,MOTOR,15
std_VID_20251201_160105.mp4,56,440,209,1349,644,MOTOR,15
std_VID_20251201_160105.mp4,56,115,217,362,661,MOTOR,14
std_VID_20251201_160105.mp4,56,384,205,1186,642,TIDAK PAKAI HELM,15
std_VID_20251201_160105.mp4,84,115,177,365,543,PAKAI HELM,16
std_VID_20251201_160105.mp4,84,637,194,1913,627,MOTOR,21
std_VID_20251201_160105.mp4,84,154,275,468,832,MOTOR,15
std_VID_20251201_160105.mp4,84,133,176,420,549,TIDAK PAKAI HELM,15
std_VID_20251201_160129.mp4,112,566,175,1703,548,PAKAI HELM,17
std_VID_20251201_160129.mp4,112,549,189,1676,592,MOTOR,17
std_VID_20251201_160129.mp4,112,96,200,307,607,MOTOR,20
std_VID_20251201_160129.mp4,112,363,231,1107,712,MOTOR,18
std_VID_20251201_160129.mp4,112,334,136,1036,458,TIDAK PAKAI HELM,18
std_VID_20251201_160129.mp4,140,278,205,848,590,PAKAI HELM,31
std_VID_20251201_160129.mp4,140,440,176,1340,526,PAKAI HELM,19
std_VID_20251201_160129.mp4,140,436,190,1329,587,MOTOR,18
std_VID_20251201_160129.mp4,140,123,214,379,649,MOTOR,20
std_VID_20251201_160129.mp4,140,294,195,901,598,MOTOR,20
std_VID_20251201_160129.mp4,140,101,159,342,504,TIDAK PAKAI HELM,20
std_VID_20251201_160129.mp4,168,428,182,1293,555,PAKAI HELM,30
std_VID_20251201_160129.mp4,168,305,176,917,541,PAKAI HELM,20
std_VID_20251201_160129.mp4,168,436,190,1322,595,MOTOR,18
std_VID_20251201_160129.mp4,168,322,196,975,619,MOTOR,18
std_VID_20251201_160129.mp4,168,348,198,1058,594,MOTOR,18
std_VID_20251201_160129.mp4,168,345,185,1041,567,TIDAK PAKAI HELM,18
std_VID_20251201_160129.mp4,196,555,174,1679,533,PAKAI HELM,17
std_VID_20251201_160129.mp4,196,122,180,375,553,PAKAI HELM,15
std_VID_20251201_160129.mp4,196,548,189,1660,580,MOTOR,16
std_VID_20251201_160129.mp4,196,98,203,301,609,MOTOR,15
std_VID_20251201_160129.mp4,224,416,180,1259,550,PAKAI HELM,16
std_VID_20251201_160129.mp4,224,181,391,204,427,PAKAI HELM,18
std_VID_20251201_160129.mp4,224,395,238,1173,690,MOTOR,19
std_VID_20251201_160129.mp4,224,85,204,278,629,MOTOR,13
std_VID_20251201_160129.mp4,252,188,184,573,566,PAKAI HELM,19
std_VID_20251201_160129.mp4,252,165,200,505,611,MOTOR,14
std_VID_20251201_160129.mp4,280,311,195,956,599,MOTOR,20
std_VID_20251201_160129.mp4,308,452,190,1369,585,MOTOR,23
std_VID_20251201_160129.mp4,308,172,391,210,417,MOTOR,15
std_VID_20251201_160129.mp4,364,595,114,1824,359,PAKAI HELM,14
std_VID_20251201_160129.mp4,364,639,88,1918,597,PAKAI HELM,13
std_VID_20251201_160129.mp4,364,566,242,1716,743,MOTOR,14
std_VID_20251201_160129.mp4,392,395,147,1211,451,PAKAI HELM,15
std_VID_20251201_160129.mp4,392,611,176,1843,540,PAKAI HELM,15
std_VID_20251201_160129.mp4,392,365,145,1132,448,PAKAI HELM,15
std_VID_20251201_160129.mp4,392,602,192,1812,578,MOTOR,15
std_VID_20251201_160129.mp4,392,631,254,1910,772,MOTOR,10
std_VID_20251201_160129.mp4,392,344,226,1032,689,MOTOR,10
std_VID_20251201_160129.mp4,392,327,198,1014,607,MOTOR,12
std_VID_20251201_160129.mp4,420,500,175,1513,532,PAKAI HELM,12
std_VID_20251201_160129.mp4,420,260,160,788,486,PAKAI HELM,13
std_VID_20251201_160129.mp4,420,285,156,883,480,PAKAI HELM,14
std_VID_20251201_160129.mp4,420,306,154,959,474,TIDAK PAKAI HELM,15
std_VID_20251201_160129.mp4,420,490,189,1507,577,MOTOR,16
std_VID_20251201_160129.mp4,420,230,240,698,721,MOTOR,16
std_VID_20251201_160129.mp4,420,97,193,306,592,MOTOR,13
std_VID_20251201_160129.mp4,420,340,243,1030,742,MOTOR,12
std_VID_20251201_160129.mp4,420,461,198,1394,587,MOTOR,13
std_VID_20251201_160129.mp4,448,390,175,1180,534,PAKAI HELM,14
std_VID_20251201_160129.mp4,448,64,171,202,517,PAKAI HELM,14
std_VID_20251201_160129.mp4,448,379,187,1155,588,MOTOR,15
std_VID_20251201_160129.mp4,448,182,210,575,670,MOTOR,5
std_VID_20251201_160129.mp4,448,90,226,277,685,MOTOR,11
std_VID_20251201_160129.mp4,448,171,165,529,504,PAKAI HELM,5
std_VID_20251201_160129.mp4,448,135,337,206,463,TIDAK PAKAI HELM,11
std_VID_20251201_160129.mp4,476,362,184,1095,561,PAKAI HELM,14
std_VID_20251201_160129.mp4,476,279,175,851,535,PAKAI HELM,14
std_VID_20251201_160129.mp4,476,368,191,1121,586,MOTOR,12
std_VID_20251201_160129.mp4,476,147,212,443,653,MOTOR,3
std_VID_20251201_160129.mp4,476,268,193,821,588,MOTOR,4
std_VID_20251201_160129.mp4,476,129,169,393,514,PAKAI HELM,5
std_VID_20251201_160129.mp4,56,631,181,1910,557,MOTOR,20
std_VID_20251201_160129.mp4,84,82,214,260,646,MOTOR,21
std_VID_20251201_160147.mp4,112,107,189,327,580,PAKAI HELM,17
std_VID_20251201_160147.mp4,112,93,197,300,604,MOTOR,18
std_VID_20251201_160147.mp4,112,154,216,471,662,MOTOR,18
std_VID_20251201_160147.mp4,112,249,229,748,699,MOTOR,16
std_VID_20251201_160147.mp4,112,274,171,839,522,PAKAI HELM,16
std_VID_20251201_160147.mp4,112,261,177,789,537,PAKAI HELM,16
std_VID_20251201_160147.mp4,112,134,188,416,578,PAKAI HELM,17
std_VID_20251201_160147.mp4,112,277,385,315,450,TIDAK PAKAI HELM,17
std_VID_20251201_160147.mp4,140,140,173,435,532,PAKAI HELM,16
std_VID_20251201_160147.mp4,140,132,173,395,542,PAKAI HELM,16
std_VID_20251201_160147.mp4,140,258,189,788,566,PAKAI HELM,18
std_VID_20251201_160147.mp4,140,-6,214,6,642,MOTOR,12
std_VID_20251201_160147.mp4,140,112,238,350,725,MOTOR,17
std_VID_20251201_160147.mp4,140,269,194,833,610,MOTOR,20
std_VID_20251201_160147.mp4,168,375,182,1130,553,PAKAI HELM,19
std_VID_20251201_160147.mp4,168,29,193,91,597,MOTOR,17
std_VID_20251201_160147.mp4,168,373,198,1148,597,MOTOR,19
std_VID_20251201_160147.mp4,168,56,214,173,644,MOTOR,17
std_VID_20251201_160147.mp4,168,294,203,910,615,MOTOR,18
std_VID_20251201_160147.mp4,196,506,180,1531,550,PAKAI HELM,20
std_VID_20251201_160147.mp4,196,-3,188,3,564,PAKAI HELM,17
std_VID_20251201_160147.mp4,196,54,194,179,578,PAKAI HELM,25
std_VID_20251201_160147.mp4,196,328,192,993,583,PAKAI HELM,26
std_VID_20251201_160147.mp4,196,493,198,1504,631,MOTOR,24
std_VID_20251201_160147.mp4,196,-6,216,6,649,MOTOR,24
std_VID_20251201_160147.mp4,196,555,394,628,435,MOTOR,26
std_VID_20251201_160147.mp4,196,65,199,214,620,MOTOR,28
std_VID_20251201_160147.mp4,196,382,208,1153,628,MOTOR,28
std_VID_20251201_160147.mp4,196,332,199,1016,618,MOTOR,27
std_VID_20251201_160147.mp4,224,96,194,307,598,PAKAI HELM,26
std_VID_20251201_160147.mp4,224,374,190,1132,568,PAKAI HELM,28
std_VID_20251201_160147.mp4,224,407,180,1226,589,PAKAI HELM,27
std_VID_20251201_160147.mp4,224,469,195,1426,603,MOTOR,29
std_VID_20251201_160147.mp4,224,-3,215,3,652,MOTOR,29
std_VID_20251201_160147.mp4,224,98,201,313,616,MOTOR,29
std_VID_20251201_160147.mp4,224,398,205,1213,620,MOTOR,24
std_VID_20251201_160147.mp4,224,383,210,1148,621,MOTOR,28
std_VID_20251201_160147.mp4,252,47,190,148,580,PAKAI HELM,24
std_VID_20251201_160147.mp4,252,90,183,286,581,PAKAI HELM,29
std_VID_20251201_160147.mp4,252,532,192,1613,591,MOTOR,24
std_VID_20251201_160147.mp4,252,82,204,281,617,MOTOR,29
std_VID_20251201_160147.mp4,252,49,213,162,633,MOTOR,23
std_VID_20251201_160147.mp4,280,626,283,1894,866,PAKAI HELM,20
std_VID_20251201_160147.mp4,280,117,191,366,583,PAKAI HELM,12
std_VID_20251201_160147.mp4,280,105,189,328,577,PAKAI HELM,14
std_VID_20251201_160147.mp4,280,41,180,156,585,PAKAI HELM,15
std_VID_20251201_160147.mp4,280,595,235,1831,738,MOTOR,19
std_VID_20251201_160147.mp4,280,46,229,136,670,MOTOR,12
std_VID_20251201_160147.mp4,280,623,200,1890,600,MOTOR,19
std_VID_20251201_160147.mp4,28,18,183,69,561,PAKAI HELM,14
std_VID_20251201_160147.mp4,28,707,368,731,403,PAKAI HELM,20
std_VID_20251201_160147.mp4,28,379,188,1147,572,PAKAI HELM,21
std_VID_20251201_160147.mp4,28,11,216,64,670,MOTOR,19
std_VID_20251201_160147.mp4,28,360,197,1101,597,MOTOR,20
std_VID_20251201_160147.mp4,28,381,194,1170,602,MOTOR,23
std_VID_20251201_160147.mp4,308,290,168,889,521,PAKAI HELM,20
std_VID_20251201_160147.mp4,308,325,254,984,764,MOTOR,24
std_VID_20251201_160147.mp4,336,133,181,418,570,PAKAI HELM,24
std_VID_20251201_160147.mp4,336,154,243,467,731,MOTOR,26
std_VID_20251201_160147.mp4,336,334,216,1007,642,MOTOR,27
std_VID_20251201_160147.mp4,364,15,189,60,580,PAKAI HELM,26
std_VID_20251201_160147.mp4,364,440,215,1325,640,MOTOR,27
std_VID_20251201_160147.mp4,364,-6,248,6,741,MOTOR,28
std_VID_20251201_160147.mp4,56,377,193,1136,592,PAKAI HELM,29
std_VID_20251201_160147.mp4,56,372,209,1125,630,MOTOR,29
std_VID_20251201_160147.mp4,84,493,190,1524,615,PAKAI HELM,29
std_VID_20251201_160147.mp4,84,618,190,1867,581,PAKAI HELM,29
std_VID_20251201_160147.mp4,84,434,242,1312,731,MOTOR,29
std_VID_20251201_160147.mp4,84,56,204,181,627,MOTOR,29
std_VID_20251201_160147.mp4,84,107,196,330,598,MOTOR,29
std_VID_20251201_160147.mp4,84,86,202,257,616,MOTOR,29
std_VID_20251201_160147.mp4,84,608,205,1851,622,MOTOR,29
std_VID_20251201_160147.mp4,84,292,205,878,631,MOTOR,29
std_VID_20251201_160147.mp4,84,296,189,899,572,PAKAI HELM,29
std_VID_20251201_160147.mp4,84,606,373,647,450,TIDAK PAKAI HELM,18
std_VID_20251201_160147.mp4,84,476,161,1457,496,PAKAI HELM,12
std_VID_20251201_160200.mp4,112,54,192,173,585,PAKAI HELM,15
std_VID_20251201_160200.mp4,112,240,160,730,491,TIDAK PAKAI HELM,14
std_VID_20251201_160200.mp4,112,517,197,1564,592,MOTOR,19
std_VID_20251201_160200.mp4,112,146,202,480,627,MOTOR,14
std_VID_20251201_160200.mp4,112,51,204,160,615,MOTOR,15
std_VID_20251201_160200.mp4,112,246,239,749,729,MOTOR,15
std_VID_20251201_160200.mp4,112,216,170,663,517,PAKAI HELM,13
std_VID_20251201_160200.mp4,112,174,187,539,567,PAKAI HELM,14
std_VID_20251201_160200.mp4,140,7,187,35,575,PAKAI HELM,15
std_VID_20251201_160200.mp4,140,18,210,55,651,MOTOR,15
std_VID_20251201_160200.mp4,140,53,214,152,661,MOTOR,13
std_VID_20251201_160200.mp4,140,293,196,905,612,MOTOR,12
std_VID_20251201_160200.mp4,140,80,167,253,526,TIDAK PAKAI HELM,12
std_VID_20251201_160200.mp4,168,407,194,1231,585,PAKAI HELM,14
std_VID_20251201_160200.mp4,168,561,196,1695,596,MOTOR,12
std_VID_20251201_160200.mp4,168,415,198,1255,603,MOTOR,12
std_VID_20251201_160200.mp4,168,561,184,1701,550,TIDAK PAKAI HELM,12
std_VID_20251201_160200.mp4,196,52,185,174,588,PAKAI HELM,12
std_VID_20251201_160200.mp4,196,639,169,1918,576,MOTOR,15
std_VID_20251201_160200.mp4,196,61,201,191,611,MOTOR,15
std_VID_20251201_160200.mp4,196,379,198,1146,602,MOTOR,16
std_VID_20251201_160200.mp4,196,387,181,1171,549,TIDAK PAKAI HELM,30
std_VID_20251201_160200.mp4,224,596,188,1799,575,PAKAI HELM,29
std_VID_20251201_160200.mp4,224,612,183,1849,576,PAKAI HELM,27
std_VID_20251201_160200.mp4,224,18,187,63,575,PAKAI HELM,23
std_VID_20251201_160200.mp4,224,584,199,1757,601,MOTOR,21
std_VID_20251201_160200.mp4,224,14,210,60,659,MOTOR,23
std_VID_20251201_160200.mp4,224,139,204,425,633,MOTOR,22
std_VID_20251201_160200.mp4,224,602,200,1838,612,MOTOR,23
std_VID_20251201_160200.mp4,224,506,200,1525,602,MOTOR,21
std_VID_20251201_160200.mp4,224,159,189,485,573,TIDAK PAKAI HELM,26
std_VID_20251201_160200.mp4,252,491,186,1486,566,PAKAI HELM,23
std_VID_20251201_160200.mp4,252,630,186,1900,564,PAKAI HELM,21
std_VID_20251201_160200.mp4,252,344,189,1044,582,PAKAI HELM,23
std_VID_20251201_160200.mp4,252,490,206,1485,628,MOTOR,23
std_VID_20251201_160200.mp4,252,609,198,1885,612,MOTOR,22
std_VID_20251201_160200.mp4,252,69,216,220,659,MOTOR,23
std_VID_20251201_160200.mp4,252,334,204,1016,625,MOTOR,23
std_VID_20251201_160200.mp4,280,555,192,1673,582,PAKAI HELM,24
std_VID_20251201_160200.mp4,280,139,197,425,602,PAKAI HELM,25
std_VID_20251201_160200.mp4,280,354,189,1075,580,PAKAI HELM,25
std_VID_20251201_160200.mp4,280,548,207,1661,633,MOTOR,25
std_VID_20251201_160200.mp4,280,119,210,372,655,MOTOR,25
std_VID_20251201_160200.mp4,280,334,211,1014,640,MOTOR,25
std_VID_20251201_160200.mp4,28,314,190,951,579,PAKAI HELM,26
std_VID_20251201_160200.mp4,28,479,208,1460,603,PAKAI HELM,26
std_VID_20251201_160200.mp4,28,293,209,886,632,MOTOR,23
std_VID_20251201_160200.mp4,28,534,201,1594,620,MOTOR,23
std_VID_20251201_160200.mp4,28,605,199,1834,613,MOTOR,12
std_VID_20251201_160200.mp4,28,486,203,1469,622,MOTOR,12
std_VID_20251201_160200.mp4,28,302,188,917,580,PAKAI HELM,12
std_VID_20251201_160200.mp4,28,532,187,1614,565,PAKAI HELM,12
std_VID_20251201_160200.mp4,56,471,191,1424,575,PAKAI HELM,13
std_VID_20251201_160200.mp4,56,18,196,63,600,PAKAI HELM,12
std_VID_20251201_160200.mp4,56,302,195,917,593,PAKAI HELM,12
std_VID_20251201_160200.mp4,56,346,190,1049,578,PAKAI HELM,13
std_VID_20251201_160200.mp4,56,454,205,1376,633,MOTOR,14
std_VID_20251201_160200.mp4,56,312,206,949,631,MOTOR,15
std_VID_20251201_160200.mp4,56,8,216,31,659,MOTOR,15
std_VID_20251201_160200.mp4,56,63,216,215,649,MOTOR,15
std_VID_20251201_160200.mp4,56,333,209,1012,633,MOTOR,15
std_VID_20251201_160200.mp4,56,91,194,281,593,PAKAI HELM,16
std_VID_20251201_160200.mp4,84,401,187,1213,570,PAKAI HELM,17
std_VID_20251201_160200.mp4,84,97,193,300,585,PAKAI HELM,14
std_VID_20251201_160200.mp4,84,147,189,454,578,PAKAI HELM,15
std_VID_20251201_160200.mp4,84,503,141,1543,444,PAKAI HELM,13
std_VID_20251201_160200.mp4,84,354,185,1076,567,PAKAI HELM,13
std_VID_20251201_160200.mp4,84,79,209,281,646,MOTOR,12
std_VID_20251201_160200.mp4,84,580,295,1755,890,MOTOR,12
std_VID_20251201_160200.mp4,84,126,207,391,631,MOTOR,13
std_VID_20251201_160200.mp4,84,341,202,1029,623,MOTOR,13
std_VID_20251201_160200.mp4,84,389,202,1196,639,MOTOR,15
std_VID_20251201_160200.mp4,84,523,174,1590,527,TIDAK PAKAI HELM,15
std_VID_20251201_160213.mp4,112,369,188,1119,571,PAKAI HELM,15
std_VID_20251201_160213.mp4,112,14,192,51,583,MOTOR,15
std_VID_20251201_160213.mp4,112,485,201,1476,620,MOTOR,15
std_VID_20251201_160213.mp4,112,106,221,357,666,MOTOR,15
std_VID_20251201_160213.mp4,112,380,199,1151,605,MOTOR,12
std_VID_20251201_160213.mp4,112,117,177,366,543,TIDAK PAKAI HELM,12
std_VID_20251201_160213.mp4,112,502,177,1512,557,TIDAK PAKAI HELM,12
std_VID_20251201_160213.mp4,140,542,331,1653,1000,MOTOR,12
std_VID_20251201_160213.mp4,140,51,199,167,609,MOTOR,12
std_VID_20251201_160213.mp4,140,16,253,37,712,MOTOR,12
std_VID_20251201_160213.mp4,140,556,256,1674,789,TIDAK PAKAI HELM,13
std_VID_20251201_160213.mp4,168,-3,211,3,634,MOTOR,13
std_VID_20251201_160213.mp4,168,79,197,281,598,MOTOR,14
std_VID_20251201_160213.mp4,168,334,242,1013,733,MOTOR,11
std_VID_20251201_160213.mp4,168,294,189,883,575,TIDAK PAKAI HELM,10
std_VID_20251201_160213.mp4,196,172,221,532,680,MOTOR,10
std_VID_20251201_160213.mp4,196,39,196,132,602,MOTOR,19
std_VID_20251201_160213.mp4,196,155,170,482,518,TIDAK PAKAI HELM,19
std_VID_20251201_160213.mp4,224,275,188,832,571,PAKAI HELM,19
std_VID_20251201_160213.mp4,224,58,217,185,662,MOTOR,19
std_VID_20251201_160213.mp4,224,277,196,863,607,MOTOR,23
std_VID_20251201_160213.mp4,224,42,175,151,539,TIDAK PAKAI HELM,12
std_VID_20251201_160213.mp4,28,21,192,73,583,PAKAI HELM,12
std_VID_20251201_160213.mp4,28,349,200,1054,607,PAKAI HELM,25
std_VID_20251201_160213.mp4,28,19,221,75,676,MOTOR,23
std_VID_20251201_160213.mp4,28,102,206,328,641,MOTOR,23
std_VID_20251201_160213.mp4,28,71,212,217,642,MOTOR,23
std_VID_20251201_160213.mp4,28,353,207,1083,642,MOTOR,23
std_VID_20251201_160213.mp4,56,327,193,992,588,PAKAI HELM,25
std_VID_20251201_160213.mp4,56,493,241,1484,731,MOTOR,16
std_VID_20251201_160213.mp4,56,334,198,1037,642,MOTOR,15
std_VID_20251201_160213.mp4,56,557,167,1687,516,TIDAK PAKAI HELM,15
std_VID_20251201_160213.mp4,56,528,175,1609,548,TIDAK PAKAI HELM,15
std_VID_20251201_160213.mp4,84,259,178,795,556,PAKAI HELM,16
std_VID_20251201_160213.mp4,84,610,184,1841,581,PAKAI HELM,16
std_VID_20251201_160213.mp4,84,428,189,1293,575,PAKAI HELM,16
std_VID_20251201_160213.mp4,84,618,197,1857,607,MOTOR,20
std_VID_20251201_160213.mp4,84,273,234,853,702,MOTOR,15
std_VID_20251201_160213.mp4,84,434,197,1327,616,MOTOR,24
std_VID_20251201_160213.mp4,84,344,200,1047,606,MOTOR,17
std_VID_20251201_160213.mp4,84,273,176,836,538,TIDAK PAKAI HELM,12
std_VID_20251201_160213.mp4,84,338,188,1018,579,TIDAK PAKAI HELM,12
std_VID_20251201_160243.mp4,112,348,223,1058,669,MOTOR,15
std_VID_20251201_160243.mp4,140,628,166,1907,509,PAKAI HELM,15
std_VID_20251201_160243.mp4,140,405,211,1226,637,PAKAI HELM,15
std_VID_20251201_160243.mp4,140,535,273,1622,832,MOTOR,15
std_VID_20251201_160243.mp4,140,396,222,1211,677,MOTOR,16
std_VID_20251201_160243.mp4,168,150,187,467,584,PAKAI HELM,16
std_VID_20251201_160243.mp4,168,139,232,426,707,MOTOR,16
std_VID_20251201_160243.mp4,28,606,189,1831,576,PAKAI HELM,13
std_VID_20251201_160243.mp4,28,465,198,1410,603,PAKAI HELM,15
std_VID_20251201_160243.mp4,28,621,205,1873,624,MOTOR,15
std_VID_20251201_160243.mp4,28,479,210,1449,640,MOTOR,11
std_VID_20251201_160243.mp4,56,590,215,1781,656,MOTOR,16
std_VID_20251201_160243.mp4,84,279,213,846,650,PAKAI HELM,23
std_VID_20251201_160500.mp4,168,531,123,1632,382,PAKAI HELM,13
std_VID_20251201_160500.mp4,168,478,179,1453,562,MOTOR,14
std_VID_20251201_160500.mp4,168,10,222,47,691,MOTOR,15
std_VID_20251201_160500.mp4,168,168,197,527,624,MOTOR,23
std_VID_20251201_160500.mp4,168,146,190,454,579,PAKAI HELM,23
std_VID_20251201_160500.mp4,196,13,202,78,621,PAKAI HELM,14
std_VID_20251201_160500.mp4,196,439,184,1351,517,PAKAI HELM,23
std_VID_20251201_160500.mp4,196,491,172,1484,518,MOTOR,23
std_VID_20251201_160500.mp4,196,240,201,754,628,MOTOR,23
std_VID_20251201_160500.mp4,196,68,285,245,885,MOTOR,12
std_VID_20251201_160500.mp4,196,412,381,488,417,TIDAK PAKAI HELM,23
std_VID_20251201_160500.mp4,224,633,182,1912,552,MOTOR,23
std_VID_20251201_160500.mp4,28,466,164,1404,497,PAKAI HELM,23
std_VID_20251201_160500.mp4,28,479,177,1465,558,MOTOR,23
std_VID_20251201_160500.mp4,308,504,150,1561,470,PAKAI HELM,30
std_VID_20251201_160500.mp4,308,455,166,1408,513,PAKAI HELM,30
std_VID_20251201_160500.mp4,308,564,288,1737,886,MOTOR,30
std_VID_20251201_160500.mp4,364,80,253,238,769,MOTOR,16
std_VID_20251201_160500.mp4,392,250,206,772,617,PAKAI HELM,17
std_VID_20251201_160500.mp4,392,247,203,746,624,PAKAI HELM,18
std_VID_20251201_160500.mp4,392,259,224,805,672,MOTOR,18
std_VID_20251201_160500.mp4,420,514,168,1563,515,PAKAI HELM,18
std_VID_20251201_160500.mp4,420,501,183,1536,561,PAKAI HELM,18
std_VID_20251201_160500.mp4,420,532,190,1613,578,MOTOR,18
std_VID_20251201_160500.mp4,56,620,149,1885,455,PAKAI HELM,18
std_VID_20251201_160500.mp4,56,597,179,1823,547,MOTOR,18
std_VID_20251201_160514.mp4,112,166,211,511,640,PAKAI HELM,18
std_VID_20251201_160514.mp4,112,17,205,92,631,PAKAI HELM,14
std_VID_20251201_160514.mp4,112,182,227,558,690,MOTOR,12
std_VID_20251201_160514.mp4,112,77,282,236,855,MOTOR,12
std_VID_20251201_160514.mp4,140,502,176,1529,542,PAKAI HELM,20
std_VID_20251201_160514.mp4,140,508,190,1603,621,MOTOR,20
std_VID_20251201_160514.mp4,196,85,181,284,557,PAKAI HELM,23
std_VID_20251201_160514.mp4,196,639,255,1918,906,MOTOR,23
std_VID_20251201_160514.mp4,196,165,304,502,915,MOTOR,23
std_VID_20251201_160514.mp4,224,44,205,163,638,PAKAI HELM,18
std_VID_20251201_160514.mp4,224,30,263,90,799,MOTOR,18
std_VID_20251201_160514.mp4,28,79,192,270,593,PAKAI HELM,17
std_VID_20251201_160514.mp4,28,144,309,445,935,MOTOR,17
std_VID_20251201_160537.mp4,140,191,209,584,635,PAKAI HELM,25
std_VID_20251201_160537.mp4,140,208,230,641,698,MOTOR,25
std_VID_20251201_160537.mp4,168,72,219,233,668,PAKAI HELM,21
std_VID_20251201_160537.mp4,168,561,199,1723,600,MOTOR,26
std_VID_20251201_160537.mp4,168,82,234,280,725,MOTOR,21
std_VID_20251201_160537.mp4,168,371,215,1123,646,MOTOR,26
std_VID_20251201_160537.mp4,168,429,150,1321,459,PAKAI HELM,26
std_VID_20251201_160537.mp4,168,557,169,1683,520,PAKAI HELM,26
std_VID_20251201_160537.mp4,196,336,192,1013,583,PAKAI HELM,30
std_VID_20251201_160537.mp4,196,269,336,836,1019,MOTOR,40
std_VID_20251201_160537.mp4,196,199,223,612,676,MOTOR,40
std_VID_20251201_160537.mp4,196,345,211,1071,652,MOTOR,30
std_VID_20251201_160537.mp4,196,179,203,554,632,TIDAK PAKAI HELM,40
std_VID_20251201_160537.mp4,224,587,199,1866,622,MOTOR,30
std_VID_20251201_160537.mp4,308,310,234,938,697,MOTOR,20
std_VID_20251201_160537.mp4,308,80,239,263,721,MOTOR,23
std_VID_20251201_160537.mp4,308,409,143,1252,447,PAKAI HELM,20
std_VID_20251201_160537.mp4,308,483,126,1487,404,PAKAI HELM,20
std_VID_20251201_160537.mp4,308,73,223,230,673,PAKAI HELM,23
std_VID_20251201_160537.mp4,336,307,194,936,591,PAKAI HELM,23
std_VID_20251201_160537.mp4,336,325,193,986,592,PAKAI HELM,23
std_VID_20251201_160537.mp4,336,261,341,810,1032,MOTOR,23
std_VID_20251201_160537.mp4,336,343,215,1038,648,MOTOR,23
std_VID_20251201_160537.mp4,364,317,197,1003,593,PAKAI HELM,40
std_VID_20251201_160537.mp4,364,389,270,1204,812,MOTOR,40
std_VID_20251201_160552.mp4,112,534,123,1633,378,PAKAI HELM,32
std_VID_20251201_160552.mp4,112,430,214,1307,649,MOTOR,32
